id,name,salary_from,salary_to,currency,role,city,fmt,experience,employer,date,key_skills,grade
118243649,Системный аналитик,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Датаджайл,2025-10-20,"['Информационная безопасность', 'Проектирование ЛВС']",junior+/middle
117284223,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,ГКУ Инфогород,2025-10-06,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126055360,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,YADRO,2025-10-02,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
124783483,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,Т1,2025-10-02,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126169449,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Казань,не указано,от 1 года до 3 лет,СимбирСофт,2025-10-06,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",junior+/middle
124238166,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,X5,2025-09-23,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126530875,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 1 года до 3 лет,Ozon,2025-10-14,"['Аналитика данных', 'продуктовая аналитика', 'Python', 'SQL']",junior+/middle
125752668,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Санкт-Петербург,гибрид,от 3 до 6 лет,ЮТЕКА,2025-09-25,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
125121208,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,ГКУ Инфогород,2025-10-01,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
124687427,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Универсальная Электронная Платформа,2025-10-22,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",junior+/middle
125906775,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,Концепт Разработка,2025-10-20,"['ORACLE', 'Teradata', 'DWH', 'ETL', 'Системный анализ', 'SQL', 'Oracle Pl/SQL']",junior+/middle
126402502,Аналитик 1С,120000.0,230000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Vitamin C,2025-10-22,"['1C: ERP', 'ERP', '1С: Комплексная автоматизация', '1С: Управление Торговлей']",junior+/middle
120854537,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,X5,2025-10-07,"['Python', 'SQL', 'Big Data', 'Machine Learning']",middle+/senior
126299306,Инженер данных,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,ГКУ Инфогород,2025-10-08,"['Python', 'Data Quality', 'PostgreSQL', 'Greenplum', 'Хранилище данных', 'Hadoop', 'Clickhouse']",junior+/middle
126305060,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,WILDBERRIES,2025-10-13,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126093150,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,ИЦ АЙ-ТЕКО,2025-10-03,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
122052448,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,OneTwoTrip,2025-10-08,"['Python', 'SQL', 'Docker']",junior+/middle
126134917,Системный аналитик,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Совкомбанк Технологии,2025-10-04,"['TFS', 'YouTrack', 'REST API', 'Confluence', 'Разработка технических заданий', 'MS Visio', 'Разработка ПО']",junior+/middle
126749443,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,GRI,2025-10-20,"['1С: Предприятие 8', 'Закупки', 'Управление цепочкой поставок', 'Разработка технических заданий']",middle+/senior
123901283,Системный аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,TKV Group,2025-10-06,"['WMS', 'Складская логистика', 'Оптимизация бизнес-процессов', 'Оптимизация логистических процессов', 'Разработка инструкций', 'Логистика', 'Разработка технических заданий']",junior+/middle
125318578,администратор поддержки программных роботов (rpa),135000.0,180000.0,RUR,Бизнес-аналитик,Москва,не указано,от 1 года до 3 лет,Промышленные инновации,2025-10-15,"['Бизнес-анализ', 'RPA', 'Проектирование IT-решений']",junior+/middle
126296261,Бизнес-аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Ventra,2025-10-08,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
125013611,Аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,Группа компаний Астра,2025-10-06,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",junior+/middle
125909124,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,РТЛабс,2025-09-29,"['Системный анализ', 'BPMN', 'Системная интеграция', 'UML', 'XML', 'JSON']",middle+/senior
125979947,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,INPAS,2025-09-30,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125164547,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,X5,2025-10-10,"['Системный анализ', 'JSON API', 'Scrum', 'Аналитическое мышление', 'UML', 'Анализ требований', 'Use case', 'Разработка функциональных требований', 'Xsd', 'SQL', 'REST API', 'Agile', 'Постановка задач разработчикам']",middle+/senior
126187121,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Лаборатория Касперского,2025-10-06,"['Системный анализ', 'Unix']",middle+/senior
126311715,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,более 6 лет,БЮРО 1440,2025-10-08,"['SIL/HIL', 'системная аналитика']",senior+
126809346,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Санкт-Петербург,не указано,от 1 года до 3 лет,Aston,2025-10-22,"['Scala', 'Spark', 'SQL']",junior+/middle
125773048,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 3 до 6 лет,Дабл Ап,2025-09-25,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
126362404,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Яндекс,2025-10-09,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125828566,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Лига Цифровой Экономики,2025-10-22,"['Apache Kafka', 'SQL', 'REST', 'Микросервисная архитектура']",middle+/senior
